rho_s,r_s,MBH,chi2,reward,status,proposal_id
48.040205183389205,4249.607729548951,584286.45726825,14.241549327433976,-14.241549327433976,pass,273.0
51.54031336791248,2723.3547199578907,963751.7767254052,14.609987293074203,-14.609987293074203,pass,274.0
21.310496805711686,4138.395430370989,436209.64501661377,13.964991964569125,-13.964991964569125,pass,275.0
10.052735979944416,178.1209136964521,897919.1521413453,929.1488875921444,-929.1488875921444,pass,276.0
39.20484162319694,4636.839872898542,395594.9407293108,14.044297908785731,-14.044297908785731,pass,277.0
15.289265469270322,4872.837803624799,19773.83858553472,14.467831015538591,-14.467831015538591,pass,278.0
16.259858468236715,4673.514449397501,519892.7859393533,14.65181811807492,-14.65181811807492,pass,279.0
35.64346369456423,4214.808271292253,239441.8622089246,13.827050861667807,-13.827050861667807,pass,280.0
15.240499781848264,1606.3538653775745,263520.2450477674,65.87702441478656,-65.87702441478656,pass,281.0
51.78739713116348,1670.8567407546325,526241.5706949233,14.272645866469915,-14.272645866469915,pass,282.0
65.98505162740987,4175.560093139564,317419.06899245566,14.187797506189806,-14.187797506189806,pass,283.0
14.288981930260412,1879.475630751478,555560.3817504622,56.30985392059105,-56.30985392059105,pass,284.0
